CPU Name,Brand,Generation,Series,Socket,Cores,Threads,GHz,TDP,Price,Link,Store,Model,Image URL
"Intel Core i9-10900X (10C/20T, 3.70 GHz, 19.25MB Cache, LGA2066, 165W)",Intel,10th,i9,LGA1200,10,20,2.8,65W,885.73,https://www.dateks.lv/cenas/procesori-intel/477361-intel-core-i9-10900x-10c-20t-3-70-ghz-19-25mb-cache-lga2066-165w-,Dateks,Core i9-10900X,https://www.dateks.lv/images/pic/1200/1200/173/250.jpg
Ryzen 7 5700X 100 000000926 OEM,AMD,Zen 3,Ryzen 7,AM4,8,16,3.4,605W,8.99,https://www.rdveikals.lv/products/lv/428/450490/sort/5/filter/0_0_0_0/Ryzen-7-5700X-100-000000926-OEM-procesors.html,RDveikals,Ryzen 7 5700x,https://www.rdveikals.lv/images/tumb/2cacc2fa345f8f44a778502c70694fbb.jpg
Ryzen 5 7500F 100 000000597 Tray,AMD,Zen 4,Ryzen 5,AM5,6,12,3.7,65W,148.99,https://www.rdveikals.lv/products/lv/428/552622/sort/5/filter/0_0_0_0/Ryzen-5-7500F-100-000000597-Tray-procesors.html,RDveikals,Ryzen 5 7500f,https://www.rdveikals.lv/images/tumb/fc0356ac7e20df97ab532ac88254e883.jpg
Ryzen 5 5600 100 000000927,AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,92.99,https://www.rdveikals.lv/products/lv/428/452854/sort/5/filter/0_0_0_0/Ryzen-5-5600-100-000000927-procesors.html,RDveikals,Ryzen 5 5600,https://www.rdveikals.lv/images/tumb/3b4440d3bd4f43c65d7f93b3d22420d4.jpg
Ryzen 7 9800X3D 100 100001084WOF Box,AMD,Zen 5,Ryzen 7,AM5,8,16,4.7,120W,549.49,https://www.rdveikals.lv/products/lv/428/689076/sort/5/filter/0_0_0_0/Ryzen-7-9800X3D-100-100001084WOF-Box-procesors.html,RDveikals,Ryzen 7 9800x3d,https://www.rdveikals.lv/images/tumb/21b1c1eccbbbb1e2ac3dcdbadc2849bf.jpg
Ryzen 5 5600X 100 000000065 Tray,AMD,Zen 3,Ryzen 5,AM4,6,12,3.7,65W,102.99,https://www.rdveikals.lv/products/lv/428/375958/sort/5/filter/0_0_0_0/Ryzen-5-5600X-100-000000065-Tray-procesors.html,RDveikals,Ryzen 5 5600x,https://www.rdveikals.lv/images/tumb/f81d5c1c118768653f5c671e19b6ac40.jpg
Core i5 14600KF 14Gen CM8071504821014 Tray,Intel,14th,i5,LGA1700,14,20,3.5,125W,203.99,https://www.rdveikals.lv/products/lv/428/552634/sort/5/filter/0_0_0_0/Core-i5-14600KF-14Gen-CM8071504821014-Tray-procesors.html,RDveikals,Core i5-14600kf,https://www.rdveikals.lv/images/tumb/577e542fe72882cc1bb0fac846836980.jpg
Ryzen 7 7700 100 000000592 Tray,AMD,Zen 4,Ryzen 7,AM5,8,16,3.8,65W,206.49,https://www.rdveikals.lv/products/lv/428/507939/sort/5/filter/0_0_0_0/Ryzen-7-7700-100-000000592-Tray-procesors.html,RDveikals,Ryzen 7 7700,https://www.rdveikals.lv/images/tumb/4fc751269046b96eae3926cefb8244c8.jpg
Ryzen 5 5600 100 100000927BOX Wraith Stealth,AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,107.49,https://www.rdveikals.lv/products/lv/428/424305/sort/5/filter/0_0_0_0/Ryzen-5-5600-100-100000927BOX-Wraith-Stealth-procesors.html,RDveikals,Ryzen 5 5600,https://www.rdveikals.lv/images/tumb/0bbd0e9a6ad2310bf865f68fc842a026.jpg
Ryzen 5 5500 100 100000457BOX Box,AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,79.49,https://www.rdveikals.lv/products/lv/428/424306/sort/5/filter/0_0_0_0/Ryzen-5-5500-100-100000457BOX-Box-procesors.html,RDveikals,Ryzen 5 5500,https://www.rdveikals.lv/images/tumb/db1a4a7a668daf5295042043ab20f4e0.jpg
Core i5 13400F CM8071504821107 Tray,Intel,13th,i5,LGA1700,10,16,2.5,65W,121.49,https://www.rdveikals.lv/products/lv/428/654199/sort/5/filter/0_0_0_0/Core-i5-13400F-CM8071504821107-Tray-procesors.html,RDveikals,Core i5-13400f,https://www.rdveikals.lv/images/tumb/612a061f16e3be9424f6df7c62e725f4.jpg
Core i7 14700K BX8071514700K,Intel,14th,i7,LGA1700,20,28,3.4,125W,361.95,https://www.rdveikals.lv/products/lv/428/602858/sort/5/filter/0_0_0_0/Core-i7-14700K-BX8071514700K-procesors.html,RDveikals,Core i7-14700k,https://www.rdveikals.lv/images/tumb/dcd88e37a726825495c8ea95f6d61119.jpg
Core i5 13400F BX8071513400F,Intel,13th,i5,LGA1700,10,16,2.5,65W,141.49,https://www.rdveikals.lv/products/lv/428/485024/sort/5/filter/0_0_0_0/Core-i5-13400F-BX8071513400F-procesors.html,RDveikals,Core i5-13400f,https://www.rdveikals.lv/images/tumb/c2f5e19c03e1254dae76562c4b546c39.jpg
Ryzen 5 8500G 100 100000931BOX,AMD,Zen 4,Ryzen 5,AM5,6,12,4.1,65W,142.0,https://www.rdveikals.lv/products/lv/428/575302/sort/5/filter/0_0_0_0/Ryzen-5-8500G-100-100000931BOX-procesors.html,RDveikals,Ryzen 5 8500g,https://www.rdveikals.lv/images/tumb/cae0083b18d56c63b4fccfc642f6fc38.jpg
Ryzen 7 5800X 100 100000063WOF,AMD,Zen 3,Ryzen 7,AM4,8,16,3.8,105W,171.49,https://www.rdveikals.lv/products/lv/428/311288/sort/5/filter/0_0_0_0/Ryzen-7-5800X-100-100000063WOF-procesors.html,RDveikals,Ryzen 7 5800x,https://www.rdveikals.lv/images/tumb/1ed7ee878c39bb978650b67428fb9172.jpg
AM5 Ryzen 5 7600 100 000001015 Tray,AMD,Zen 4,Ryzen 5,AM5,6,12,3.8,65W,178.99,https://www.rdveikals.lv/products/lv/428/610690/sort/5/filter/0_0_0_0/AM5-Ryzen-5-7600-100-000001015-Tray-procesors.html,RDveikals,Ryzen 5 7600,https://www.rdveikals.lv/images/tumb/25603f79d72239e4636a3a57a3b0ec06.jpg
Core Ultra 7 265KF BX80768265KF Box,Intel,15th,Ultra 7,LGA1851,20,20,3.9,125W,362.49,https://www.rdveikals.lv/products/lv/428/673254/sort/5/filter/0_0_0_0/Core-Ultra-7-265KF-BX80768265KF-Box-procesors.html,RDveikals,Core Ultra 7 265kf,https://www.rdveikals.lv/images/tumb/6d996f4f1e54b8dd04be786fc33bc1a6.jpg
Ryzen 7 7800X3D 100 000000910 Tray,AMD,Zen 4,Ryzen 7,AM5,8,16,4.2,120W,401.99,https://www.rdveikals.lv/products/lv/428/652683/sort/5/filter/0_0_0_0/Ryzen-7-7800X3D-100-000000910-Tray-procesors.html,RDveikals,Ryzen 7 7800x3d,https://www.rdveikals.lv/images/tumb/cb32b1478725a3c38a9ef5c7e32b3afc.jpg
Ryzen 7 7800X3D 100 100000910WOF,AMD,Zen 4,Ryzen 7,AM5,8,16,4.2,120W,435.99,https://www.rdveikals.lv/products/lv/428/602837/sort/5/filter/0_0_0_0/Ryzen-7-7800X3D-100-100000910WOF-procesors.html,RDveikals,Ryzen 7 7800x3d,https://www.rdveikals.lv/images/tumb/5427cb34bb6324812f5b7510dc0b0737.jpg
Core i3 12100F CM8071504651013 Tray,Intel,12th,i3,LGA1700,4,8,3.3,58W,59.49,https://www.rdveikals.lv/products/lv/428/425761/sort/5/filter/0_0_0_0/Core-i3-12100F-CM8071504651013-Tray-procesors.html,RDveikals,Core i3-12100f,https://www.rdveikals.lv/images/tumb/bcde39804b909f2092f6ec1611dec335.jpg
Ryzen 7 5700X 100 100000926WOF Box,AMD,Zen 3,Ryzen 7,AM4,8,16,3.4,65W,148.99,https://www.rdveikals.lv/products/lv/428/424304/sort/5/filter/0_0_0_0/Ryzen-7-5700X-100-100000926WOF-Box-procesors.html,RDveikals,Ryzen 7 5700x,https://www.rdveikals.lv/images/tumb/3e31d44f0b03f82bd71edd37cfaace1b.jpg
Ryzen 5 7600X 100 100000593 Tray,AMD,Zen 4,Ryzen 5,AM5,6,12,4.7,105W,204.17,https://www.rdveikals.lv/products/lv/428/497437/sort/5/filter/0_0_0_0/Ryzen-5-7600X-100-100000593-Tray-procesors.html,RDveikals,Ryzen 5 7600x,https://www.rdveikals.lv/images/tumb/6885614c393516228c7fa21907e97a8f.jpg
Ryzen 5 4500 100 100000644BOX Box,AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,59.5,https://www.rdveikals.lv/products/lv/428/424298/sort/5/filter/0_0_0_0/Ryzen-5-4500-100-100000644BOX-Box-procesors.html,RDveikals,Ryzen 5 4500,https://www.rdveikals.lv/images/tumb/f72582feebc3382d44c484be9a849f8f.jpg
AMD Ryzen 5 3400G YD3400C5FHBOX,AMD,Zen 2,Ryzen 5,AM4,4,8,3.7,65W,70.49,https://www.rdveikals.lv/products/lv/428/456678/sort/5/filter/0_0_0_0/AMD-Ryzen-5-3400G-YD3400C5FHBOX-procesors.html,RDveikals,Ryzen 5 3400g,https://www.rdveikals.lv/images/tumb/626f9e300cf88609e9f0f670057671ba.jpg
AM5 Ryzen 5 8400F 100 000001591 Tray,AMD,Zen 4,Ryzen 5,AM5,6,12,4.0,65W,106.49,https://www.rdveikals.lv/products/lv/428/610691/sort/5/filter/0_0_0_0/AM5-Ryzen-5-8400F-100-000001591-Tray-procesors.html,RDveikals,Ryzen 5 8400f,https://www.rdveikals.lv/images/tumb/d2d170ade5d623677539579a407b546f.jpg
Core i5 12400F CM8071504555318 Tray,Intel,12th,i5,LGA1700,6,12,2.5,65W,111.99,https://www.rdveikals.lv/products/lv/428/617700/sort/5/filter/0_0_0_0/Core-i5-12400F-CM8071504555318-Tray-procesors.html,RDveikals,Core i5-12400f,https://www.rdveikals.lv/images/tumb/402ba3864c6171aaca26cf171bcfeb4a.jpg
Core i5 12400F BX8071512400F Box,Intel,12th,i5,LGA1700,6,12,2.5,65W,116.49,https://www.rdveikals.lv/products/lv/428/397689/sort/5/filter/0_0_0_0/Core-i5-12400F-BX8071512400F-Box-procesors.html,RDveikals,Core i5-12400f,https://www.rdveikals.lv/images/tumb/081761a489f1b3af84696e613cc9c0dd.jpg
Core i5 14400F Raptor Lake CM8071504821113 Tray,Intel,14th,i5,LGA1700,10,16,2.5,65W,132.99,https://www.rdveikals.lv/products/lv/428/575298/sort/5/filter/0_0_0_0/Core-i5-14400F-Raptor-Lake-CM8071504821113-Tray-procesors.html,RDveikals,Core i5-14400f,https://www.rdveikals.lv/images/tumb/a28b4e1d16f786981bd8dc8e339854cc.jpg
Core i5 13600KF CM8071504821006 Tray,Intel,13th,i5,LGA1700,14,20,3.5,125W,201.99,https://www.rdveikals.lv/products/lv/428/485023/sort/5/filter/0_0_0_0/Core-i5-13600KF-CM8071504821006-Tray-procesors.html,RDveikals,Core i5-13600kf,https://www.rdveikals.lv/images/tumb/3aab8d52addb103ea9c7e59acb993a1f.jpg
Ryzen 7 5700X3D 100 100001503WOF,AMD,Zen 3,Ryzen 7,AM4,8,16,3.0,105W,248.49,https://www.rdveikals.lv/products/lv/428/575301/sort/5/filter/0_0_0_0/Ryzen-7-5700X3D-100-100001503WOF-procesors.html,RDveikals,Ryzen 7 5700x3d,https://www.rdveikals.lv/images/tumb/36252a9049c7b667a399e90e67a11cad.jpg
Ryzen 3 3100 100 000000284 Tray,AMD,Zen 2,Ryzen 3,AM4,4,8,3.6,65W,31.49,https://www.rdveikals.lv/products/lv/428/620111/sort/5/filter/0_0_0_0/Ryzen-3-3100-100-000000284-Tray-procesors.html,RDveikals,Ryzen 3 3100,https://www.rdveikals.lv/images/tumb/b6b5cfd1db98e95706ec144b542a874c.jpg
Ryzen 5 5500 100 000000457 Tray,AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,71.99,https://www.rdveikals.lv/products/lv/428/552621/sort/5/filter/0_0_0_0/Ryzen-5-5500-100-000000457-Tray-procesors.html,RDveikals,Ryzen 5 5500,https://www.rdveikals.lv/images/tumb/01b7237bdb93b11b2f262d834ab429f6.jpg
Core i3 14100F S1700 CM8071505092207 Tray,Intel,14th,i3,LGA1700,4,8,3.5,58W,74.99,https://www.rdveikals.lv/products/lv/428/575647/sort/5/filter/0_0_0_0/Core-i3-14100F-S1700-CM8071505092207-Tray-procesors.html,RDveikals,Core i3-14100f,https://www.rdveikals.lv/images/tumb/4b08008e89f52bc4fda16a5a7702561d.jpg
Core i5 12400F CM8071504650609 Tray,Intel,12th,i5,LGA1700,6,12,2.5,65W,105.49,https://www.rdveikals.lv/products/lv/428/450203/sort/5/filter/0_0_0_0/Core-i5-12400F-CM8071504650609-Tray-procesors.html,RDveikals,Core i5-12400f,https://www.rdveikals.lv/images/tumb/6f53188880d440dfbb348ba2b792a5fc.jpg
Ryzen 7 5700G 100 100000263BOX Box,AMD,Zen 3,Ryzen 7,AM4,8,16,3.8,65W,158.49,https://www.rdveikals.lv/products/lv/428/360683/sort/5/filter/0_0_0_0/Ryzen-7-5700G-100-100000263BOX-Box-procesors.html,RDveikals,Ryzen 7 5700g,https://www.rdveikals.lv/images/tumb/7a3b8b7fa391393c57c6b039e3645240.jpg
AM5 Ryzen 7 8700F 100 000001590 Tray,AMD,Zen 4,Ryzen 7,AM5,8,16,4.1,65W,166.49,https://www.rdveikals.lv/products/lv/428/611506/sort/5/filter/0_0_0_0/AM5-Ryzen-7-8700F-100-000001590-Tray-procesors.html,RDveikals,Ryzen 7 8700f,https://www.rdveikals.lv/images/tumb/ae390325fafab2ec70ecf7d3f4841a2e.jpg
Ryzen 5 7600 100 100001015BOX Box,AMD,Zen 4,Ryzen 5,AM5,6,12,3.8,65W,200.49,https://www.rdveikals.lv/products/lv/428/472139/sort/5/filter/0_0_0_0/Ryzen-5-7600-100-100001015BOX-Box-procesors.html,RDveikals,Ryzen 5 7600,https://www.rdveikals.lv/images/tumb/10902e0cd46503db2dfd7b0539bce4b1.jpg
Ryzen 5 7600X 100 000000593 Tray,AMD,Zen 4,Ryzen 5,AM5,6,12,4.7,105W,216.38,https://www.rdveikals.lv/products/lv/428/568240/sort/5/filter/0_0_0_0/Ryzen-5-7600X-100-000000593-Tray-procesors.html,RDveikals,Ryzen 5 7600x,https://www.rdveikals.lv/images/tumb/0b37240fd79a240e6edf356339847d37.jpg
Ryzen 7 7700X 100 000000591 Tray,AMD,Zen 4,Ryzen 7,AM5,8,16,4.5,105W,281.66,https://www.rdveikals.lv/products/lv/428/450503/sort/5/filter/0_0_0_0/Ryzen-7-7700X-100-000000591-Tray-procesors.html,RDveikals,Ryzen 7 7700x,https://www.rdveikals.lv/images/tumb/776687e8c8c0f9f93a92b89089d3774c.jpg
Ryzen 9 5950X 100 100000059WOF,AMD,Zen 3,Ryzen 9,AM4,16,32,3.4,105W,330.49,https://www.rdveikals.lv/products/lv/428/329734/sort/5/filter/0_0_0_0/Ryzen-9-5950X-100-100000059WOF-procesors.html,RDveikals,Ryzen 9 5950x,https://www.rdveikals.lv/images/tumb/b3c2cb30a2bd282e731df1be9106e383.jpg
Ryzen 7 9700X 100 100001404WOF Box,AMD,Zen 5,Ryzen 7,AM5,8,16,4.5,105W,344.49,https://www.rdveikals.lv/products/lv/428/640849/sort/5/filter/0_0_0_0/Ryzen-7-9700X-100-100001404WOF-Box-procesors.html,RDveikals,Ryzen 7 9700x,https://www.rdveikals.lv/images/tumb/21b527898bf245f459d230a53e029643.jpg
Core i7 14700KF Gen14 CM8071504820722 Tray,Intel,14th,i7,LGA1700,20,28,3.4,125W,345.49,https://www.rdveikals.lv/products/lv/428/552632/sort/5/filter/0_0_0_0/Core-i7-14700KF-Gen14-CM8071504820722-Tray-procesors.html,RDveikals,Core i7-14700kf,https://www.rdveikals.lv/images/tumb/692699d26f5e50badad28773cd7c9a99.jpg
Core i7 14700KF BX8071514700KF,Intel,14th,i7,LGA1700,20,28,3.4,125W,347.49,https://www.rdveikals.lv/products/lv/428/602856/sort/5/filter/0_0_0_0/Core-i7-14700KF-BX8071514700KF-procesors.html,RDveikals,Core i7-14700kf,https://www.rdveikals.lv/images/tumb/60315733515443c405b483dc950eb2e0.jpg
Ryzen 9 9900X 100 100000662WOF Box,AMD,Zen 5,Ryzen 9,AM5,12,24,4.4,170W,438.41,https://www.rdveikals.lv/products/lv/428/640868/sort/5/filter/0_0_0_0/Ryzen-9-9900X-100-100000662WOF-Box-procesors.html,RDveikals,Ryzen 9 9900x,https://www.rdveikals.lv/images/tumb/e3e48a94769af931486894f0b803c521.jpg
Core i9 14900KF Gen14 CM8071505094018 Tray,Intel,14th,i9,LGA1700,24,32,3.2,125W,445.25,https://www.rdveikals.lv/products/lv/428/552630/sort/5/filter/0_0_0_0/Core-i9-14900KF-Gen14-CM8071505094018-Tray-procesors.html,RDveikals,Core i9-14900kf,https://www.rdveikals.lv/images/tumb/885caf08b2ca30e5886733d492a88d45.jpg
Core Ultra 9 285K BX80768285K Box,Intel,15th,Ultra 9,LGA1851,24,24,3.7,125W,691.0,https://www.rdveikals.lv/products/lv/428/675108/sort/5/filter/0_0_0_0/Core-Ultra-9-285K-BX80768285K-Box-procesors.html,RDveikals,Core Ultra 9 285k,https://www.rdveikals.lv/images/tumb/5bf44ca94ce5c9cd165e4022ec6f5a41.jpg
Ryzen 9 9950X3D 100 100000719WOF Box,AMD,Zen 5,Ryzen 9,AM5,16,32,4.3,170W,823.07,https://www.rdveikals.lv/products/lv/428/723562/sort/5/filter/0_0_0_0/Ryzen-9-9950X3D-100-100000719WOF-Box-procesors.html,RDveikals,Ryzen 9 9950x3d,https://www.rdveikals.lv/images/tumb/c5f9af6bc59a6ff9d5b9f5ece83a5c8e.jpg
Ryzen 3 3100 100 100000284BOX,AMD,Zen 2,Ryzen 3,AM4,4,8,3.6,65W,41.49,https://www.rdveikals.lv/products/lv/428/600304/sort/5/filter/0_0_0_0/Ryzen-3-3100-100-100000284BOX-procesors.html,RDveikals,Ryzen 3 3100,https://www.rdveikals.lv/images/tumb/ca54895688f49962d695115da5878957.jpg
Ryzen 5 3600 100 100000031BOX,AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,62.99,https://www.rdveikals.lv/products/lv/428/688393/sort/5/filter/0_0_0_0/Ryzen-5-3600-100-100000031BOX-procesors.html,RDveikals,Ryzen 5 3600,https://www.rdveikals.lv/images/tumb/e679deae012092026846828736adf8a1.jpg
Ryzen 5 3600 100 100000031SBX Box,AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,65.49,https://www.rdveikals.lv/products/lv/428/620117/sort/5/filter/0_0_0_0/Ryzen-5-3600-100-100000031SBX-Box-procesors.html,RDveikals,Ryzen 5 3600,https://www.rdveikals.lv/images/tumb/40a12370a01fff7cc9b3dc32aaa86745.jpg
Core i3 13100F CM8071505092203 Tray,Intel,13th,i3,LGA1700,4,8,3.4,58W,69.49,https://www.rdveikals.lv/products/lv/428/472137/sort/5/filter/0_0_0_0/Core-i3-13100F-CM8071505092203-Tray-procesors.html,RDveikals,Core i3-13100f,https://www.rdveikals.lv/images/tumb/52b4cdc2eb50b3ded6f644e6fe4cda45.jpg
Core i5 10400F CM8070104290716,Intel,10th,i5,LGA1200,6,12,2.9,65W,81.57,https://www.rdveikals.lv/products/lv/428/267034/sort/5/filter/0_0_0_0/Core-i5-10400F-CM8070104290716-procesors.html,RDveikals,Core i5-10400f,https://www.rdveikals.lv/images/tumb/1420ae2bde406b92fffe0b4f334b73e1.jpg
Core i3 12100 CM8071504651012 Tray,Intel,12th,i3,LGA1700,4,8,3.3,60W,106.99,https://www.rdveikals.lv/products/lv/428/450512/sort/5/filter/0_0_0_0/Core-i3-12100-CM8071504651012-Tray-procesors.html,RDveikals,Core i3-12100,https://www.rdveikals.lv/images/tumb/b9101d17a657c090cf47d328e9975b6b.jpg
Core i5 13400F CM8071505093005 Tray,Intel,13th,i5,LGA1700,10,16,2.5,65W,123.49,https://www.rdveikals.lv/products/lv/428/472134/sort/5/filter/0_0_0_0/Core-i5-13400F-CM8071505093005-Tray-procesors.html,RDveikals,Core i5-13400f,https://www.rdveikals.lv/images/tumb/ca1050eb7a3c91553ef315e04e892509.jpg
Ryzen 5 5500GT 100 100001489BOX Box,AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,124.94,https://www.rdveikals.lv/products/lv/428/626938/sort/5/filter/0_0_0_0/Ryzen-5-5500GT-100-100001489BOX-Box-procesors.html,RDveikals,Ryzen 5 5500gt,https://www.rdveikals.lv/images/tumb/dd06c2713c6fedb745839d4166ed89f8.jpg
Ryzen 5 5600GT 100 100001488BOX Box,AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,126.0,https://www.rdveikals.lv/products/lv/428/626939/sort/5/filter/0_0_0_0/Ryzen-5-5600GT-100-100001488BOX-Box-procesors.html,RDveikals,Ryzen 5 5600gt,https://www.rdveikals.lv/images/tumb/d4011ecb844a8ee81a45c341c619e8cd.jpg
Ryzen 7 5700 100 100000743BOX,AMD,Zen 3,Ryzen 7,AM4,8,16,3.7,65W,133.0,https://www.rdveikals.lv/products/lv/428/575300/sort/5/filter/0_0_0_0/Ryzen-7-5700-100-100000743BOX-procesors.html,RDveikals,Ryzen 7 5700,https://www.rdveikals.lv/images/tumb/41c9051f3d38bbd002d68e70b2b1c5d8.jpg
Core i5 14400F BX8071514400F,Intel,14th,i5,LGA1700,10,16,2.5,65W,134.0,https://www.rdveikals.lv/products/lv/428/568592/sort/5/filter/0_0_0_0/Core-i5-14400F-BX8071514400F-procesors.html,RDveikals,Core i5-14400f,https://www.rdveikals.lv/images/tumb/203685e8577fcc6c3dbc095121c5bf18.jpg
Core i5 14400 BX8071514400,Intel,14th,i5,LGA1700,10,16,2.5,65W,142.0,https://www.rdveikals.lv/products/lv/428/568591/sort/5/filter/0_0_0_0/Core-i5-14400-BX8071514400-procesors.html,RDveikals,Core i5-14400,https://www.rdveikals.lv/images/tumb/89921471119b92472e52470b9dd23ac5.jpg
Core I5 12400 BX8071512400SRL5Y Box,Intel,12th,i5,LGA1700,6,12,2.5,65W,146.51,https://www.rdveikals.lv/products/lv/428/397966/sort/5/filter/0_0_0_0/Core-I5-12400-BX8071512400SRL5Y-Box-procesors.html,RDveikals,Core i5-12400,https://www.rdveikals.lv/images/tumb/12f3265bbbffaf474831820fb66feb04.jpg
Core i5 13400 CM8071505093004 Tray,Intel,13th,i5,LGA1700,10,16,2.5,65W,156.49,https://www.rdveikals.lv/products/lv/428/554846/sort/5/filter/0_0_0_0/Core-i5-13400-CM8071505093004-Tray-procesors.html,RDveikals,Core i5-13400,https://www.rdveikals.lv/images/tumb/93ebc370ba507b7d760f6906740dea0f.jpg
Ryzen 7 5800XT 100 100001582BOX Box,AMD,Zen 3,Ryzen 7,AM4,8,16,3.8,105W,191.49,https://www.rdveikals.lv/products/lv/428/640843/sort/5/filter/0_0_0_0/Ryzen-7-5800XT-100-100001582BOX-Box-procesors.html,RDveikals,Ryzen 7 5800xt,https://www.rdveikals.lv/images/tumb/870991427d6173a34f73bb8285ea1bac.jpg
Ryzen 5 7600X 100 100000593WOF Box,AMD,Zen 4,Ryzen 5,AM5,6,12,4.7,105W,203.99,https://www.rdveikals.lv/products/lv/428/459363/sort/5/filter/0_0_0_0/Ryzen-5-7600X-100-100000593WOF-Box-procesors.html,RDveikals,Ryzen 5 7600x,https://www.rdveikals.lv/images/tumb/7ea4634223d8fbdc45184bfccd75f099.jpg
Core i5 14600KF BX8071514600KF,Intel,14th,i5,LGA1700,14,20,3.5,125W,209.99,https://www.rdveikals.lv/products/lv/428/602860/sort/5/filter/0_0_0_0/Core-i5-14600KF-BX8071514600KF-procesors.html,RDveikals,Core i5-14600kf,https://www.rdveikals.lv/images/tumb/e9da857a88664c61aafb3efade03a864.jpg
Ryzen 5 9600X 100 100001405WOF Box,AMD,Zen 5,Ryzen 5,AM5,6,12,4.4,105W,230.99,https://www.rdveikals.lv/products/lv/428/640850/sort/5/filter/0_0_0_0/Ryzen-5-9600X-100-100001405WOF-Box-procesors.html,RDveikals,Ryzen 5 9600x,https://www.rdveikals.lv/images/tumb/1c8bb38df713b144be575d502162f92e.jpg
Core i5 14600K BX8071514600K,Intel,14th,i5,LGA1700,14,20,3.5,125W,233.99,https://www.rdveikals.lv/products/lv/428/602857/sort/5/filter/0_0_0_0/Core-i5-14600K-BX8071514600K-procesors.html,RDveikals,Core i5-14600k,https://www.rdveikals.lv/images/tumb/f9e583032c2fe6eafbd8b6ccbe4fa906.jpg
Core i5 14600K Gen14 CM8071504821015 Tray,Intel,14th,i5,LGA1700,14,20,3.5,125W,235.99,https://www.rdveikals.lv/products/lv/428/642792/sort/5/filter/0_0_0_0/Core-i5-14600K-Gen14-CM8071504821015-Tray-procesors.html,RDveikals,Core i5-14600k,https://www.rdveikals.lv/images/tumb/e9ce98ce26eb8b865b7d3e6a99f677b8.jpg
Core i5 13600K CM8071504821005 Tray,Intel,13th,i5,LGA1700,14,20,3.5,125W,239.99,https://www.rdveikals.lv/products/lv/428/645413/sort/5/filter/0_0_0_0/Core-i5-13600K-CM8071504821005-Tray-procesors.html,RDveikals,Core i5-13600k,https://www.rdveikals.lv/images/tumb/daf2f4e71c06d479d3bbb7b42df26734.jpg
Core i7 12700K CM8071504553828 TRAY,Intel,12th,i7,LGA1700,12,20,3.6,125W,248.49,https://www.rdveikals.lv/products/lv/428/397682/sort/5/filter/0_0_0_0/Core-i7-12700K-CM8071504553828-TRAY-procesors.html,RDveikals,Core i7-12700k,https://www.rdveikals.lv/images/tumb/b1caaf78906be8e7209b13642a32ec28.jpg
Ryzen 9 5900X 100 100000061WOF,AMD,Zen 3,Ryzen 9,AM4,12,24,3.7,105W,264.49,https://www.rdveikals.lv/products/lv/428/330674/sort/5/filter/0_0_0_0/Ryzen-9-5900X-100-100000061WOF-procesors.html,RDveikals,Ryzen 9 5900x,https://www.rdveikals.lv/images/tumb/ee4889e2b9070a796ed5930b3c2803e8.jpg
Ryzen 7 8700G 100 100001236BOX Box,AMD,Zen 4,Ryzen 7,AM5,8,16,4.2,65W,272.49,https://www.rdveikals.lv/products/lv/428/626937/sort/5/filter/0_0_0_0/Ryzen-7-8700G-100-100001236BOX-Box-procesors.html,RDveikals,Ryzen 7 8700g,https://www.rdveikals.lv/images/tumb/a71595d45a737d639a964102b4f4ca41.jpg
Ryzen 9 5900XT 100 100001581WOF Box,AMD,Zen 3,Ryzen 9,AM4,12,24,3.3,105W,293.99,https://www.rdveikals.lv/products/lv/428/640844/sort/5/filter/0_0_0_0/Ryzen-9-5900XT-100-100001581WOF-Box-procesors.html,RDveikals,Ryzen 9 5900xt,https://www.rdveikals.lv/images/tumb/919d925d3ec4c69907cc0cad575a100e.jpg
Ryzen 9 7900 100 100000590BOX Box,AMD,Zen 4,Ryzen 9,AM5,12,24,3.7,65W,331.49,https://www.rdveikals.lv/products/lv/428/472141/sort/5/filter/0_0_0_0/Ryzen-9-7900-100-100000590BOX-Box-procesors.html,RDveikals,Ryzen 9 7900,https://www.rdveikals.lv/images/tumb/0b67e0527eed2b7a5bc08f090c7552e3.jpg
Ryzen 9 7900X 100 100000589WOF,AMD,Zen 4,Ryzen 9,AM5,12,24,4.7,170W,356.49,https://www.rdveikals.lv/products/lv/428/450209/sort/5/filter/0_0_0_0/Ryzen-9-7900X-100-100000589WOF-procesors.html,RDveikals,Ryzen 9 7900x,https://www.rdveikals.lv/images/tumb/cb7bd968cf8c5135f377cb5c714ab996.jpg
